,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report,fbref_ID,SoTA,GA,Saves,Save%,CS,PKA,PKsv,PKm,Win_Loss_Draw,Season,Before_All_Star
122,2017-04-30,Sun,MLS,Regular Season,Away,W 3–1,D.C. United,Atlanta Utd,Y,CM,64,1,1,0,0,2,2,0,0,3,3,0,0,1,0,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
123,2017-05-06,Sat,MLS,Regular Season,Home,L 0–1,D.C. United,Montreal Impact,Y,FW,90,0,0,0,0,3,0,0,0,3,2,0,2,3,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
124,2017-05-13,Sat,MLS,Regular Season,Home,L 0–4,D.C. United,Philadelphia,Y,AM,54,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
125,2017-05-27,Sat,MLS,Regular Season,Away,W 1–0,D.C. United,Vancouver,Y,RM,77,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
126,2017-05-31,Wed,MLS,Regular Season,Away,L 0–2,D.C. United,Orlando City,Y,AM,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
127,2017-06-03,Sat,MLS,Regular Season,Home,D 0–0,D.C. United,LA Galaxy,Y,AM,82,0,0,0,0,5,2,0,0,1,2,0,1,2,2,0,,,Match Report,363ba6d7,,,,,,,,,D,2017,False
128,2017-06-17,Sat,MLS,Regular Season,Away,L 0–2,D.C. United,Toronto FC,Y,AM,90,0,0,0,0,1,0,0,0,0,2,1,2,1,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
129,2017-06-21,Wed,MLS,Regular Season,Home,W 2–1,D.C. United,Atlanta Utd,Y,AM,80,1,0,0,0,3,1,0,0,4,2,0,1,0,2,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
130,2017-06-24,Sat,MLS,Regular Season,Away,L 0–1,D.C. United,Philadelphia,Y,AM,90,0,0,0,0,1,0,0,0,1,3,1,8,0,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
131,2017-07-01,Sat,MLS,Regular Season,Away,L 0–2,D.C. United,Montreal Impact,Y,AM,90,0,0,0,0,4,1,0,0,0,2,0,5,1,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
132,2017-07-04,Tue,MLS,Regular Season,Away,L 2–4,D.C. United,FC Dallas,Y,AM,90,0,1,0,0,3,3,0,0,1,4,0,4,0,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
133,2017-07-19,Wed,MLS,Regular Season,Away,L 3–4,D.C. United,Seattle,Y,AM,90,0,1,0,0,1,1,0,0,1,2,0,2,3,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
134,2017-07-22,Sat,MLS,Regular Season,Home,L 1–3,D.C. United,Houston Dynamo,Y,AM,90,0,0,0,0,2,1,0,0,2,3,0,2,2,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
135,2017-07-29,Sat,MLS,Regular Season,Away,L 0–4,D.C. United,Minnesota Utd,Y,AM,44,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
136,2017-08-05,Sat,MLS,Regular Season,Home,D 1–1,D.C. United,Toronto FC,Y,AM,76,0,0,0,0,1,0,0,0,1,6,0,2,1,1,0,,,Match Report,363ba6d7,,,,,,,,,D,2017,False
137,2017-08-13,Sun,MLS,Regular Season,Home,L 0–1,D.C. United,Real Salt Lake,Y*,AM,90,0,0,0,0,0,0,0,0,2,2,0,8,1,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
138,2017-08-19,Sat,MLS,Regular Season,Away,W 1–0,D.C. United,Colorado Rapids,Y,AM,83,0,0,0,0,1,1,1,0,1,3,0,2,1,0,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
139,2017-08-23,Wed,MLS,Regular Season,Home,W 1–0,D.C. United,Atlanta Utd,Y,AM,90,0,0,0,0,2,1,1,0,1,3,0,0,1,0,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
140,2017-08-26,Sat,MLS,Regular Season,Home,W 1–0,D.C. United,New England,Y,AM,90,1,0,0,0,1,1,0,0,1,2,2,1,0,1,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
141,2017-09-09,Sat,MLS,Regular Season,Home,L 1–2,D.C. United,Orlando City,Y,AM,90,0,0,0,0,1,0,1,0,3,1,1,4,5,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
142,2017-09-16,Sat,MLS,Regular Season,Away,L 0–3,D.C. United,Chicago Fire,Y,AM,90,0,0,0,0,2,2,0,0,0,3,1,5,1,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
143,2017-09-23,Sat,MLS,Regular Season,Home,W 4–0,D.C. United,San Jose,Y,AM,73,0,0,0,0,1,1,0,0,4,0,1,2,1,0,0,,,Match Report,363ba6d7,,,,,,,,,W,2017,False
144,2017-09-27,Wed,MLS,Regular Season,Away,D 3–3,D.C. United,NY Red Bulls,Y,AM,45,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,,,Match Report,363ba6d7,,,,,,,,,D,2017,False
145,2017-09-30,Sat,MLS,Regular Season,Away,L 0–2,D.C. United,Columbus Crew,Y,AM,90,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
146,2017-10-15,Sun,MLS,Regular Season,Away,L 0–4,D.C. United,Portland Timbers,Y,AM,90,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
147,2017-10-22,Sun,MLS,Regular Season,Home,L 1–2,D.C. United,NY Red Bulls,Y,AM,69,0,1,0,0,2,0,0,1,2,1,0,1,1,0,0,,,Match Report,363ba6d7,,,,,,,,,L,2017,False
148,2017-03-25,Sat,MLS,Regular Season,Home,D 0–0,NY Red Bulls,Real Salt Lake,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
149,2017-04-01,Sat,MLS,Regular Season,Away,L 1–4,NY Red Bulls,Houston Dynamo,Y,CM,90,0,0,0,0,1,1,1,0,2,2,0,1,1,2,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
150,2017-04-09,Sun,MLS,Regular Season,Away,L 0–1,NY Red Bulls,Orlando City,Y,CM,74,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
151,2017-04-15,Sat,MLS,Regular Season,Home,W 2–0,NY Red Bulls,D.C. United,Y,CM,90,0,0,0,0,0,0,0,0,1,0,0,1,3,3,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
152,2017-04-22,Sat,MLS,Regular Season,Home,W 2–0,NY Red Bulls,Columbus Crew,Y,DM,90,0,0,0,0,3,1,0,0,1,0,0,0,2,2,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
153,2017-04-29,Sat,MLS,Regular Season,Home,W 2–1,NY Red Bulls,Chicago Fire,Y,DM,90,0,0,0,0,1,0,0,0,3,1,0,0,0,4,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
154,2017-05-06,Sat,MLS,Regular Season,Away,L 0–3,NY Red Bulls,Philadelphia,Y,DM,90,0,0,0,0,0,0,0,0,3,2,0,1,3,2,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
155,2017-06-18,Sun,MLS,Regular Season,Away,W 2–0,NY Red Bulls,Philadelphia,Y,DM,90,0,0,0,0,0,0,0,0,1,2,0,0,3,2,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
156,2017-06-24,Sat,MLS,Regular Season,Home,L 0–2,NY Red Bulls,NYCFC,Y,DM,81,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
157,2017-07-19,Wed,MLS,Regular Season,Home,W 5–1,NY Red Bulls,San Jose,Y,RB,90,0,0,0,0,1,1,0,0,0,1,0,1,0,5,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
158,2017-07-22,Sat,MLS,Regular Season,Away,W 3–0,NY Red Bulls,Minnesota Utd,Y,RM,90,0,0,0,0,0,0,1,0,1,2,0,2,2,1,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
159,2017-07-29,Sat,MLS,Regular Season,Home,W 4–0,NY Red Bulls,Montreal Impact,Y,RM,80,0,0,0,0,1,1,0,0,0,5,0,4,1,1,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
160,2017-08-06,Sun,MLS,Regular Season,Away,L 2–3,NY Red Bulls,NYCFC,Y,RM,90,0,1,0,0,1,0,0,0,1,1,0,1,5,1,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
161,2017-08-12,Sat,MLS,Regular Season,Home,W 3–1,NY Red Bulls,Orlando City,Y,RM,90,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
162,2017-08-25,Fri,MLS,Regular Season,Home,D 1–1,NY Red Bulls,NYCFC,Y,LM,90,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
163,2017-09-02,Sat,MLS,Regular Season,Away,D 2–2,NY Red Bulls,FC Dallas,Y,RM,90,0,0,0,0,0,0,0,0,2,3,0,2,5,1,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
164,2017-09-09,Sat,MLS,Regular Season,Away,D 1–1,NY Red Bulls,Chicago Fire,Y,AM,90,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
165,2017-09-17,Sun,MLS,Regular Season,Home,D 0–0,NY Red Bulls,Philadelphia,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
166,2017-09-23,Sat,MLS,Regular Season,Away,L 2–3,NY Red Bulls,Columbus Crew,Y,LM,90,0,0,0,0,1,0,0,0,1,3,0,0,4,2,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
167,2017-09-27,Wed,MLS,Regular Season,Home,D 3–3,NY Red Bulls,D.C. United,Y,RB,90,2,0,0,0,2,2,0,0,1,3,0,2,1,1,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
168,2017-09-30,Sat,MLS,Regular Season,Away,L 2–4,NY Red Bulls,Toronto FC,Y,RM,90,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
169,2017-10-07,Sat,MLS,Regular Season,Home,W 3–0,NY Red Bulls,Vancouver,Y,RM,90,0,1,0,0,1,1,0,0,2,3,0,1,1,2,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
170,2017-10-15,Sun,MLS,Regular Season,Home,D 0–0,NY Red Bulls,Atlanta Utd,Y,RM,90,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,,,Match Report,2b09d998,,,,,,,,,D,2017,False
171,2017-10-22,Sun,MLS,Regular Season,Away,W 2–1,NY Red Bulls,D.C. United,N,,32,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
172,2017-10-25,Wed,MLS,Knockout round,Away,W 4–0,NY Red Bulls,Chicago Fire,Y,RM,90,0,1,0,0,0,0,0,0,2,0,0,3,0,2,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
173,2017-10-30,Mon,MLS,Conference Semifinals,Home,L 1–2,NY Red Bulls,Toronto FC,Y,RM,90,0,0,0,0,1,0,0,0,1,0,0,3,2,1,0,,,Match Report,2b09d998,,,,,,,,,L,2017,False
174,2017-11-05,Sun,MLS,Conference Semifinals,Away,W 1–0,NY Red Bulls,Toronto FC,Y,FW,90,0,0,0,0,0,0,0,0,4,2,0,2,4,0,0,,,Match Report,2b09d998,,,,,,,,,W,2017,False
175,2017-05-17,Wed,MLS,Regular Season,Away,L 0–3,Seattle,Sporting KC,N,,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,,Match Report,0f82a787,,,,,,,,,L,2017,False
176,2017-05-31,Wed,MLS,Regular Season,Away,L 0–3,Seattle,Columbus Crew,Y,FW,63,0,0,0,0,1,0,1,0,3,2,0,1,0,0,0,,,Match Report,0f82a787,,,,,,,,,L,2017,False
177,2017-03-03,Fri,MLS,Regular Season,Home,W 5–1,Portland Timbers,Minnesota Utd,Y,FW,90,2,0,0,0,4,3,0,0,1,2,3,1,0,1,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
178,2017-03-12,Sun,MLS,Regular Season,Away,W 1–0,Portland Timbers,LA Galaxy,Y,FW,90,0,0,0,0,3,1,0,0,3,2,3,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
179,2017-03-18,Sat,MLS,Regular Season,Home,W 4–2,Portland Timbers,Houston Dynamo,Y,FW,90,1,0,0,0,4,3,0,0,1,1,1,1,0,2,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
180,2017-03-25,Sat,MLS,Regular Season,Away,L 2–3,Portland Timbers,Columbus Crew,Y,FW,90,1,0,0,0,4,3,0,0,3,2,1,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
181,2017-04-02,Sun,MLS,Regular Season,Home,D 1–1,Portland Timbers,New England,Y,FW,90,0,0,0,0,4,1,0,0,3,3,2,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
182,2017-04-08,Sat,MLS,Regular Season,Away,W 3–1,Portland Timbers,Philadelphia,Y,FW,89,1,0,1,1,4,1,1,0,0,3,2,1,1,0,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
183,2017-04-15,Sat,MLS,Regular Season,Home,L 0–1,Portland Timbers,Sporting KC,Y,FW,90,0,0,0,0,1,0,0,0,2,2,2,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
184,2017-04-29,Sat,MLS,Regular Season,Away,D 2–2,Portland Timbers,FC Dallas,Y,FW,90,1,1,0,0,1,1,0,0,4,8,2,1,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
185,2017-05-06,Sat,MLS,Regular Season,Away,L 0–3,Portland Timbers,San Jose,Y,FW,82,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
186,2017-05-14,Sun,MLS,Regular Season,Home,D 1–1,Portland Timbers,Atlanta Utd,Y,FW,90,0,0,0,0,4,2,0,0,3,0,1,0,0,1,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
187,2017-05-20,Sat,MLS,Regular Season,Away,L 1–4,Portland Timbers,Montreal Impact,Y,FW,90,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
188,2017-05-27,Sat,MLS,Regular Season,Away,L 0–1,Portland Timbers,Seattle,Y,FW,90,0,0,0,0,5,2,0,0,0,2,2,0,2,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
189,2017-06-02,Fri,MLS,Regular Season,Home,W 2–0,Portland Timbers,San Jose,Y,FW,90,0,0,0,0,7,1,0,0,3,1,1,1,0,1,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
190,2017-06-10,Sat,MLS,Regular Season,Home,W 2–0,Portland Timbers,FC Dallas,Y,FW,90,2,0,0,0,5,4,0,0,5,1,0,0,1,0,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
191,2017-06-17,Sat,MLS,Regular Season,Away,L 1–2,Portland Timbers,Colorado Rapids,Y,FW,90,0,0,0,0,2,1,0,0,3,1,1,1,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
192,2017-06-21,Wed,MLS,Regular Season,Away,L 2–3,Portland Timbers,Minnesota Utd,Y,FW,90,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
193,2017-06-25,Sun,MLS,Regular Season,Home,D 2–2,Portland Timbers,Seattle,Y,FW,90,1,0,1,1,3,2,0,0,0,2,2,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
194,2017-07-01,Sat,MLS,Regular Season,Away,D 1–1,Portland Timbers,Sporting KC,Y,FW,90,0,0,0,0,2,1,1,0,4,2,1,1,1,0,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
195,2017-07-05,Wed,MLS,Regular Season,Home,D 2–2,Portland Timbers,Chicago Fire,Y,FW,90,1,0,1,1,7,2,0,0,5,1,2,0,0,1,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
196,2017-07-19,Wed,MLS,Regular Season,Home,L 1–4,Portland Timbers,Real Salt Lake,Y,FW,54,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,L,2017,False
197,2017-07-29,Sat,MLS,Regular Season,Away,D 2–2,Portland Timbers,Houston Dynamo,Y,FW,71,0,0,0,0,2,1,0,0,0,1,1,0,2,0,0,,,Match Report,ae2dd50a,,,,,,,,,D,2017,False
198,2017-08-06,Sun,MLS,Regular Season,Home,W 3–1,Portland Timbers,LA Galaxy,Y,FW,55,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,,,Match Report,ae2dd50a,,,,,,,,,W,2017,False
199,2017-03-18,Sat,MLS,Regular Season,Home,D 2–2,Colorado Rapids,Minnesota Utd,N,,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,Match Report,222bc419,,,,,,,,,D,2017,False
200,2017-04-09,Sun,MLS,Regular Season,Away,L 1–3,Colorado Rapids,Sporting KC,Y,DM,72,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
201,2017-04-15,Sat,MLS,Regular Season,Home,L 1–2,Colorado Rapids,Real Salt Lake,Y,DM,31,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
202,2017-06-24,Sat,MLS,Regular Season,Away,L 0–1,Colorado Rapids,Atlanta Utd,N,,8,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
203,2017-07-01,Sat,MLS,Regular Season,Home,W 3–1,Colorado Rapids,Houston Dynamo,Y,CM,73,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,Match Report,222bc419,,,,,,,,,W,2017,False
204,2017-07-04,Tue,MLS,Regular Season,Home,L 1–3,Colorado Rapids,Seattle,Y,CM,58,0,0,0,0,1,0,1,0,2,1,0,1,0,1,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
205,2017-07-29,Sat,MLS,Regular Season,Away,L 0–1,Colorado Rapids,San Jose,N,,25,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
206,2017-08-05,Sat,MLS,Regular Season,Home,D 2–2,Colorado Rapids,Vancouver,N,,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Match Report,222bc419,,,,,,,,,D,2017,False
207,2017-08-12,Sat,MLS,Regular Season,Away,D 0–0,Colorado Rapids,FC Dallas,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report,222bc419,,,,,,,,,D,2017,False
208,2017-08-19,Sat,MLS,Regular Season,Home,L 0–1,Colorado Rapids,D.C. United,Y,CM,63,0,0,0,0,1,1,0,0,2,1,0,0,3,1,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
209,2017-08-26,Sat,MLS,Regular Season,Away,L 1–4,Colorado Rapids,Real Salt Lake,Y,CM,45,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
210,2017-09-09,Sat,MLS,Regular Season,Away,W 1–0,Colorado Rapids,Houston Dynamo,N,,17,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,,,Match Report,222bc419,,,,,,,,,W,2017,False
211,2017-09-23,Sat,MLS,Regular Season,Away,L 1–2,Colorado Rapids,Vancouver,N,,16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
212,2017-09-27,Wed,MLS,Regular Season,Away,L 0–2,Colorado Rapids,FC Dallas,Y,DM,90,0,0,0,0,2,0,0,0,2,1,0,0,0,3,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
213,2017-09-30,Sat,MLS,Regular Season,Home,W 2–1,Colorado Rapids,Montreal Impact,N,,45,0,0,0,0,3,1,0,0,1,0,0,1,2,2,0,,,Match Report,222bc419,,,,,,,,,W,2017,False
214,2017-10-07,Sat,MLS,Regular Season,Home,D 1–1,Colorado Rapids,FC Dallas,Y,DM,90,0,0,0,0,1,0,1,0,3,3,0,0,1,3,0,,,Match Report,222bc419,,,,,,,,,D,2017,False
215,2017-10-15,Sun,MLS,Regular Season,Home,W 1–0,Colorado Rapids,Real Salt Lake,Y,DM,90,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,,,Match Report,222bc419,,,,,,,,,W,2017,False
216,2017-10-22,Sun,MLS,Regular Season,Away,L 0–3,Colorado Rapids,Seattle,Y,DM,67,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,,,Match Report,222bc419,,,,,,,,,L,2017,False
217,2017-08-12,Sat,MLS,Regular Season,Away,L 0–3,San Jose,Houston Dynamo,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,,,Match Report,3bab978e,,,,,,,,,L,2017,False
218,2017-08-19,Sat,MLS,Regular Season,Home,D 2–2,San Jose,Philadelphia,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,,,Match Report,3bab978e,,,,,,,,,D,2017,False
219,2017-08-23,Wed,MLS,Regular Season,Away,L 0–4,San Jose,Real Salt Lake,Y,CB,58,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,,,Match Report,3bab978e,,,,,,,,,L,2017,False
220,2017-09-16,Sat,MLS,Regular Season,Home,W 1–0,San Jose,Houston Dynamo,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,Match Report,3bab978e,,,,,,,,,W,2017,False
221,2017-09-23,Sat,MLS,Regular Season,Away,L 0–4,San Jose,D.C. United,Y,CB,90,0,0,0,0,1,0,0,0,1,1,0,0,3,4,0,,,Match Report,3bab978e,,,,,,,,,L,2017,False
222,2017-09-27,Wed,MLS,Regular Season,Home,L 1–4,San Jose,Chicago Fire,Y,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,,,Match Report,3bab978e,,,,,,,,,L,2017,False
223,2017-03-04,Sat,MLS,Regular Season,Home,D 1–1,Columbus Crew,Chicago Fire,Y,RB,90,0,0,0,0,1,0,0,0,1,0,1,6,1,3,0,,,Match Report,7d8ede09,,,,,,,,,D,2017,False
224,2017-03-11,Sat,MLS,Regular Season,Away,L 1–3,Columbus Crew,Houston Dynamo,Y,RB,45,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
225,2017-03-18,Sat,MLS,Regular Season,Away,W 2–0,Columbus Crew,D.C. United,Y,DM,90,0,0,0,0,1,0,1,0,0,0,1,2,0,1,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
226,2017-03-25,Sat,MLS,Regular Season,Home,W 3–2,Columbus Crew,Portland Timbers,Y,CB,90,0,0,0,0,1,1,0,0,0,4,0,2,1,1,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
227,2017-04-01,Sat,MLS,Regular Season,Home,W 2–0,Columbus Crew,Orlando City,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,3,2,3,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
228,2017-04-15,Sat,MLS,Regular Season,Home,W 2–1,Columbus Crew,Toronto FC,Y,RB,90,0,0,0,0,2,0,0,0,0,1,0,3,1,2,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
229,2017-04-22,Sat,MLS,Regular Season,Away,L 0–2,Columbus Crew,NY Red Bulls,Y,RB,90,0,0,0,0,0,0,0,0,1,3,0,5,1,4,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
230,2017-04-29,Sat,MLS,Regular Season,Home,L 2–3,Columbus Crew,NYCFC,Y,RB,90,0,0,0,0,1,0,0,0,1,3,0,3,1,5,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
231,2017-05-26,Fri,MLS,Regular Season,Away,L 0–5,Columbus Crew,Toronto FC,Y,RB,90,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
232,2017-05-31,Wed,MLS,Regular Season,Home,W 3–0,Columbus Crew,Seattle,N,,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
233,2017-06-03,Sat,MLS,Regular Season,Away,L 1–2,Columbus Crew,Colorado Rapids,Y,DM,90,0,0,0,0,3,1,0,0,0,1,0,3,1,2,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
234,2017-06-17,Sat,MLS,Regular Season,Away,L 1–3,Columbus Crew,Atlanta Utd,Y,RB,90,0,0,0,0,0,0,1,0,1,1,0,5,0,7,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
235,2017-06-24,Sat,MLS,Regular Season,Home,W 4–1,Columbus Crew,Montreal Impact,Y,RB,90,0,0,0,0,2,0,1,0,2,1,0,1,1,4,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
236,2017-07-01,Sat,MLS,Regular Season,Home,L 0–2,Columbus Crew,Atlanta Utd,Y,RB,90,0,0,0,0,1,0,0,0,3,3,0,8,2,1,0,,,Match Report,7d8ede09,,,,,,,,,L,2017,False
237,2017-07-22,Sat,MLS,Regular Season,Home,W 1–0,Columbus Crew,Philadelphia,Y,DM,45,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
238,2017-08-12,Sat,MLS,Regular Season,Home,W 3–1,Columbus Crew,Chicago Fire,Y,DM,45,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
239,2017-08-19,Sat,MLS,Regular Season,Away,D 1–1,Columbus Crew,Orlando City,Y,DM,76,0,0,0,0,0,0,0,1,1,1,2,1,0,2,0,,,Match Report,7d8ede09,,,,,,,,,D,2017,False
240,2017-08-26,Sat,MLS,Regular Season,Home,W 2–1,Columbus Crew,FC Dallas,N,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report,7d8ede09,,,,,,,,,W,2017,False
241,2017-09-10,Sun,MLS,Regular Season,Home,D 1–1,Columbus Crew,Sporting KC,N,,7,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,,Match Report,7d8ede09,,,,,,,,,D,2017,False
242,2017-09-16,Sat,MLS,Regular Season,Away,D 2–2,Columbus Crew,Vancouver,Y,RB,90,0,0,0,0,2,0,0,0,0,1,0,3,1,3,0,,,Match Report,7d8ede09,,,,,,,,,D,2017,False
